polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600175,null,"25912(T), 26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600180,null,"25912(T), 26121(T),
26411(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600183,null,"25912(T), 26411(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600186,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600187,null,26411(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600188,null,"25912(T), 25921(T),
26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600189,null,25912(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600190,null,26411(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600192,null,25911(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600193,null,"25912(T), 25921(T),
26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600194,null,"25912(T), 25921(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600195,null,"25912(T), 25921(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600198,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600200,null,"25912(T), 25921(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600201,null,"25912(T), 25921(T),
26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600203,null,25912(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600204,null,"25912(T), 26411(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600205,null,"25921(T), 26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600212,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600218,null,26711(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600219,null,"25911(T), 25912(T),
25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600223,null,25912(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600226,null,"25912(T), 26411(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600228,null,"25912(T), 25921(T),
26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600231,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600234,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600235,null,"25912(T), 25921(T),
26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600239,null,"25912(T), 25921(T),
26411(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600246,null,"25912(T), 25921(T),
26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600247,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600252,null,"25912(T), 25921(T),
26411(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600263,null,"25912(T), 25921(T),
26411(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600264,null,"25912(T), 25921(T),
26411(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600277,null,26411(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600279,null,25912(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600281,null,"25912(T), 25921(T),
26911(T), 26921(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600286,null,"25912(T), 25921(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600287,null,"25912(T), 25921(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600288,null,"25912(T), 25921(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600289,null,"25912(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600291,null,"25912(T), 25921(T),
26711(T)",null,null,null,null,null,null
