polytechnic_name,polytechnic_code,probidhan,Session_year,student_roll,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500666,null,null,null,null,null,"66363(T), 66952(T),
66963(T), 66964(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500667,null,null,null,null,null,"66363(T), 66952(T),
66964(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500681,null,null,null,null,null,67045(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500709,null,null,null,null,null,"66363(T), 66951(T),
66964(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500711,null,null,null,null,null,"66964(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500725,null,null,null,null,null,67045(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500726,null,null,null,null,null,67045(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500729,null,null,null,null,null,67045(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500734,null,null,null,null,null,"66363(T), 66961(T),
67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500775,null,null,null,null,null,"66363(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500781,null,null,null,null,null,"66363(T), 66953(T),
66961(T), 66963(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500784,null,null,null,null,null,66363(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500791,null,null,null,null,null,67045(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500797,null,null,null,null,null,66363(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500800,null,null,null,null,null,67045(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500803,null,null,null,null,null,66363(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500811,null,null,null,null,null,"65841(T), 66363(T),
67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500819,null,null,null,null,null,"66363(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500826,null,null,null,null,null,"66363(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500834,null,null,null,null,null,"65852(T), 66363(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500842,null,null,null,null,null,"66961(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500846,null,null,null,null,null,"66363(T), 66951(T),
67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500847,null,null,null,null,null,"65851(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500850,null,null,null,null,null,67045(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500922,null,null,null,null,null,"67243(T), 67253(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500978,null,null,null,null,null,67261(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500985,null,null,null,null,null,67243(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500995,null,null,null,null,null,"67243(T), 67251(T),
67261(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501002,null,null,null,null,null,67041(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501044,null,null,null,null,null,66447(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501059,null,null,null,null,null,66447(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501061,null,null,null,null,null,66447(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501073,null,null,null,null,null,66447(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501078,null,null,null,null,null,"66441(T), 66447(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501092,null,null,null,null,null,66447(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501099,null,null,null,null,null,"66441(T), 66447(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501111,null,null,null,null,null,66447(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501116,null,null,null,null,null,66441(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501122,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501123,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501124,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501129,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501132,null,null,null,null,null,"66631(T), 67064(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501136,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501138,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501143,null,null,null,null,null,66631(T) ,null,null
