Probidhan,Department_Name,Department_Code,Semester,Subject_Code,Subject_Name,Subject_Credit
2016,COMPUTER TECHNOLOGY,666,3.0,66632.0,Web Design-2,2.0
2016,COMPUTER TECHNOLOGY,666,3.0,66633.0,Graphics design-II-2,2.0
2016,COMPUTER TECHNOLOGY,666,3.0,66634.0,IT support-II-2,2.0
2016,COMPUTER TECHNOLOGY,666,4.0,66641.0,Object Oriented Programming-3,3.0
2016,COMPUTER TECHNOLOGY,666,4.0,66642.0,Data Structure & Algorithm-3,3.0
2016,COMPUTER TECHNOLOGY,666,4.0,66643.0,Web Development-2,2.0
2016,COMPUTER TECHNOLOGY,666,4.0,66644.0,Data Communication System-4,4.0
2016,COMPUTER TECHNOLOGY,666,4.0,66645.0,Computer Peripherals-3,3.0
2016,COMPUTER TECHNOLOGY,666,4.0,66842.0,Principle of Digital Electronics-4,4.0
2016,COMPUTER TECHNOLOGY,666,5.0,66651.0,Programming in Java-3,3.0
2016,COMPUTER TECHNOLOGY,666,5.0,66652.0,Surveillance Security System-3,3.0
2016,COMPUTER TECHNOLOGY,666,5.0,66653.0,Sequential Logic System-4,4.0
2016,COMPUTER TECHNOLOGY,666,5.0,66654.0,Web Development Project-2,2.0
2016,COMPUTER TECHNOLOGY,666,5.0,66655.0,PCB Design & Circuit Making-2,2.0
2016,COMPUTER TECHNOLOGY,666,5.0,68546.0,Operating System application-3,3.0
2016,COMPUTER TECHNOLOGY,666,6.0,66661.0,Principals of Software Engineering-4,4.0
2016,COMPUTER TECHNOLOGY,666,6.0,66662.0,Microprocessor & Interfacing-3,3.0
2016,COMPUTER TECHNOLOGY,666,6.0,66663.0, Microcontroller Application-2,2.0
2016,COMPUTER TECHNOLOGY,666,6.0,66664.0,Database Management System-3,3.0
2016,COMPUTER TECHNOLOGY,666,7.0,66671.0,System Analysis & Design-3,3.0
2016,COMPUTER TECHNOLOGY,666,7.0,66672.0,Network Administration & Services-4,4.0
2016,COMPUTER TECHNOLOGY,666,7.0,66673.0,Apps Development Project-2,2.0
2016,COMPUTER TECHNOLOGY,666,7.0,66674.0,E-Commerce & CMS-4,4.0
2016,COMPUTER TECHNOLOGY,666,7.0,66675.0,Cyber Security & Ethics-2,2.0
2016,Electrical Technology,667,1.0,61011.0,Engineering Drawing-2,2.0
2016,Electrical Technology,667,1.0,66711.0,Basic Electricity-4,4.0
2016,Electrical Technology,667,1.0,66713.0,Electrical Engineering Materials-2,2.0
2016,Electrical Technology,667,1.0,66811.0,Basic Electronics-3,3.0
2016,Electrical Technology,667,2.0,66721.0,Electrical Circuits-1-4,4.0
2016,Electrical Technology,667,2.0,66722.0,Electrical Appliances-3,3.0
2016,Electrical Technology,667,3.0,66731.0,Electrical Circuits -2-4,4.0
2016,Electrical Technology,667,3.0,66732.0,Advance Electricity-3,3.0
2016,Electrical Technology,667,3.0,66733.0,Electrical Engineering Drawing-1,1.0
2016,Electrical Technology,667,4.0,66741.0,Electrical Installation Planning & Estimating-4,4.0
2016,Electrical Technology,667,4.0,66742.0, DC Machines-4,4.0
2016,Electrical Technology,667,4.0,66845.0,Industrial Electronics-3,3.0
2016,Electrical Technology,667,4.0,67045.0,Applied Mechanics-3,3.0
2016,Electrical Technology,667,5.0,66751.0,Electrical & Electronic Measurement -I-4,4.0
2016,Electrical Technology,667,5.0,66752.0,Generation of Electrical Power-4,4.0
2016,Electrical Technology,667,5.0,66753.0,Renewable Energy-3,3.0
2016,Electrical Technology,667,5.0,66856.0,Digital Electronics & Microprocessor-3,3.0
2016,Electrical Technology,667,6.0,66761.0,Alternating Current Machines-1-4,4.0
2016,Electrical Technology,667,6.0,66762.0,Electrical & Electronic Measurement-2-3,3.0
2016,Electrical Technology,667,6.0,66763.0,Transmission and Distribution of Electrical Power-1-4,4.0
2016,Electrical Technology,667,6.0,66867.0,Communication Engineering-3,3.0
2016,Electrical Technology,667,6.0,66868.0,Micro Controller & PLC-3,3.0
2016,Electrical Technology,667,7.0,66771.0,Alternating Current Machines-2-4,4.0
2016,Electrical Technology,667,7.0,66772.0,Electrical Engineering project-2,2.0
2016,Electrical Technology,667,7.0,66773.0,Switch Gear & Protection-4,4.0
2016,Electrical Technology,667,7.0,66774.0,Transmission and Distribution of Electrical Power-2-4,4.0
2016,Electrical Technology,667,7.0,66775.0,Testing and Maintenance of Electrical Equipment-2,2.0
2016,Electrical Technology,667,7.0,66863.0,Instrumentation and Process Control-3,3.0
2016,Electronics Technology,668,2.0,66821.0,Electronic Devices and Circuits-4,4.0
2016,Electronics Technology,668,3.0,66831.0,Advanced Electronic Devices and Circuits-4,4.0
2016,Electronics Technology,668,3.0,66832.0,PCB Design and Prototyping-2,2.0
2016,Electronics Technology,668,3.0,66833.0,Electronic Appliances-3,3.0
2016,Electronics Technology,668,3.0,66835.0,Basic Communication Engineering-3,3.0
2016,Electronics Technology,668,4.0,66743.0,Electrical Circuits & Machine-4,4.0
2016,Electronics Technology,668,4.0,66841.0,"Networks, Filters & Transmission Lines-4",4.0
2016,Electronics Technology,668,4.0,66844.0,Electronic Servicing -1-1,1.0
2016,Electronics Technology,668,5.0,66851.0,Radio & Television Engineering-4,4.0
2016,Electronics Technology,668,5.0,66852.0,Electronic Measuring Instruments-3,3.0
2016,Electronics Technology,668,5.0,66853.0,Advanced Communication Engineering-4,4.0
2016,Electronics Technology,668,5.0,66854.0,Advanced Digital Electronics-4,4.0
2016,Electronics Technology,668,5.0,66855.0,Electronic Servicing -II-1,1.0
2016,Electronics Technology,668,6.0,66861.0,Electronic Measurements-3,3.0
2016,Electronics Technology,668,6.0,66862.0,TV Broadcasting and Studio-3,3.0
2016,Electronics Technology,668,6.0,66864.0,Microcontroller & embedded system-3,3.0
2016,Electronics Technology,668,6.0,66865.0,Electronic Project -1-2,2.0
2016,Electronics Technology,668,7.0,66871.0,Computer Control System & Robotics-4,4.0
2016,Electronics Technology,668,7.0,66872.0,"Microwave, Radar & Navigation Aids-4",4.0
2016,Electronics Technology,668,7.0,66873.0,Bio-Medical Instrument-4,4.0
2016,Electronics Technology,668,7.0,66874.0,Industrial Automation & PLC-4,4.0
2016,Electronics Technology,668,7.0,66875.0,Electronic Project -2-2,2.0
2016,MACHANICAL TECHNOLOGY,670,1.0,67013.0,Mechanical Engineering Materials-2,2.0
2016,MACHANICAL TECHNOLOGY,670,2.0,67021.0,Advanced Mechanical Engineering Drawing-2,2.0
2016,MACHANICAL TECHNOLOGY,670,2.0,67022.0,Machine Shop Practice -1-3,3.0
2016,MACHANICAL TECHNOLOGY,670,2.0,67023.0,Mechanical Workshop Practice-2,2.0
2016,MACHANICAL TECHNOLOGY,670,3.0,67031.0,Machine Shop Practice-2-3,3.0
2016,MACHANICAL TECHNOLOGY,670,3.0,67032.0,Foundry & Pattern Making-3,3.0
2016,MACHANICAL TECHNOLOGY,670,4.0,67041.0,Engineering Mechanics-4,4.0
2016,MACHANICAL TECHNOLOGY,670,4.0,67042.0,Metallurgy-3,3.0
2016,MACHANICAL TECHNOLOGY,670,4.0,67043.0,Machine Shop Practice -3-3,3.0
2016,MACHANICAL TECHNOLOGY,670,5.0,67051.0,Hydraulics & Hydraulic Machineries-4,4.0
2016,MACHANICAL TECHNOLOGY,670,5.0,67052.0,Mechanical Estimating& Costing-3,3.0
2016,MACHANICAL TECHNOLOGY,670,5.0,67053.0,Advance Welding -1-4,4.0
2016,MACHANICAL TECHNOLOGY,670,5.0,67054.0,CAD & CAM-3,3.0
2016,MACHANICAL TECHNOLOGY,670,5.0,67055.0,Manufacturing Process-3,3.0
2016,MACHANICAL TECHNOLOGY,670,6.0,67061.0,Thermodynamics & Heat Engine-4,4.0
2016,MACHANICAL TECHNOLOGY,670,6.0,67062.0,Mechanical Measurement & Metrology-3,3.0
2016,MACHANICAL TECHNOLOGY,670,6.0,67063.0,Plant Engineering-3,3.0
2016,MACHANICAL TECHNOLOGY,670,6.0,67064.0,Strength of Materials-4,4.0
2016,MACHANICAL TECHNOLOGY,670,6.0,67065.0,Advance Welding -2-3,3.0
2016,MACHANICAL TECHNOLOGY,670,7.0,67071.0,Design of Machine Elements-4,4.0
2016,MACHANICAL TECHNOLOGY,670,7.0,67072.0,Tool Design-3,3.0
2016,MACHANICAL TECHNOLOGY,670,7.0,67073.0,Heat Treatment of Metal-3,3.0
2016,MACHANICAL TECHNOLOGY,670,7.0,67074.0,Mechanical Engineering Project-2,2.0
2016,MACHANICAL TECHNOLOGY,670,7.0,67075.0,Production Planning & Control-3,3.0
2016,MACHANICAL TECHNOLOGY,670,7.0,67076.0,Mechatronics & PLC-4,4.0
2016,Power Technology,671,1.0,67111.0,Power Engineering Fundamentals-4,4.0
2016,Power Technology,671,2.0,67121.0,Workshop Safety & Management-4,4.0
2016,Power Technology,671,3.0,67131.0, Engineering Thermodynamics-4,4.0
2016,Power Technology,671,3.0,67033.0,Machine Shop Practice-2,2.0
2016,Power Technology,671,4.0,67141.0,Engine Details-4,4.0
2016,Power Technology,671,4.0,67142.0,"Automotive Suspension, Brake, Steering & Transmission system-4",4.0
2016,Power Technology,671,4.0,67143.0,Fuels & Lubricants-3,3.0
2016,Power Technology,671,5.0,67151.0, Power plant engineering-4,4.0
2016,Power Technology,671,5.0,67152.0,Boiler operation & maintenance-3,3.0
2016,Power Technology,671,5.0,67153.0,Engine Overhauling & Inspection-4,4.0
2016,Power Technology,671,5.0,66271.0,Service Station Operation & Estimating-4,4.0
2016,Power Technology,671,6.0,67161.0,Engine Testing & Performance-4,4.0
2016,Power Technology,671,6.0,66274.0,Vehicle Automation & Signaling-3,3.0
2016,Power Technology,671,6.0,66241.0,Automotive Body Building-3,3.0
2016,Power Technology,671,6.0,67162.0,Fluid Mechanics & Machineries-4,4.0
2016,Power Technology,671,6.0,66764.0,Transmission & Distribution of Electrical Power-4,4.0
2016,Power Technology,671,7.0,67171.0,Auto Electricity & Electronic-4,4.0
2016,Power Technology,671,7.0,67172.0,Automobile Trouble Shooting & Driving-4,4.0
2016,Power Technology,671,7.0,67173.0,Power Engineering Project-2,2.0
2016,Power Technology,671,7.0,66253.0,Automobile Air-conditioning-3,3.0
