polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400642,null,null,null,null,"67243(T), 67252(T),
67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400656,null,null,null,null,"67131(T), 67241(T),
67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400679,null,null,null,null,"65851(T), 67242(T),
67243(T), 67252(T), 67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400690,null,null,null,null,67253(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400698,null,null,null,null,"65851(T), 67243(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400704,null,null,null,null,"66441(T), 66447(T),
68742(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400794,null,null,null,null,"66441(T), 66447(T),
68742(T), 68752(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400891,null,null,null,null,66834(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400960,null,null,null,null,66845(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,490641,null,null,null,null,66353(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500179,null,null,null,null,66842(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500189,null,null,null,null,66653(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500192,null,null,null,null,66653(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500220,null,null,null,null,"66641(T), 66642(T),
68546(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500229,null,null,null,null,66653(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500255,null,null,null,null,"66653(T), 68546(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500260,null,null,null,null,66842(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500270,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500282,null,null,null,null,66653(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500283,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500284,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500285,null,null,null,null,"66642(T), 66653(T),
68546(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500343,null,null,null,null,66653(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500380,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500383,null,null,null,null,"66641(T), 66651(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500384,null,null,null,null,66641(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500397,null,null,null,null,68546(T),null,null,null
