polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500755,null,null,null,3.85,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500758,null,null,null,3.38,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500761,null,null,null,3.43,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500771,null,null,null,3.60,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500775,null,null,null,2.32,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500776,null,null,null,3.42,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500780,null,null,null,2.44,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500783,null,null,null,3.11,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500785,null,null,null,3.19,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500786,null,null,null,3.65,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500788,null,null,null,3.18,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500789,null,null,null,3.21,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500790,null,null,null,3.43,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500791,null,null,null,3.40,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500792,null,null,null,3.85,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500793,null,null,null,3.33,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500797,null,null,null,2.54,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500800,null,null,null,2.67,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500801,null,null,null,3.19,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500803,null,null,null,3.14,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500806,null,null,null,3.08,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500807,null,null,null,2.94,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500808,null,null,null,3.31,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500809,null,null,null,3.63,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500810,null,null,null,2.65,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500816,null,null,null,2.60,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500819,null,null,null,2.65,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500821,null,null,null,2.79,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500826,null,null,null,2.93,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500830,null,null,null,3.22,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500833,null,null,null,3.51,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500834,null,null,null,3.53,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500836,null,null,null,2.92,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500837,null,null,null,3.51,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500840,null,null,null,3.46,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500842,null,null,null,2.51,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500846,null,null,null,2.56,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500847,null,null,null,2.63,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500849,null,null,null,3.58,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500850,null,null,null,3.15,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500851,null,null,null,2.85,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500852,null,null,null,2.97,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500854,null,null,null,3.42,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500856,null,null,null,3.02,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500857,null,null,null,3.20,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500863,null,null,null,2.82,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500867,null,null,null,2.72,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500868,null,null,null,2.61,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500872,null,null,null,3.13,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500874,null,null,null,3.50,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500887,null,null,null,2.84,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500888,null,null,null,2.89,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500894,null,null,null,3.09,null,null,null,null
