polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600352,null,null,null,null,null,"25921(T),
25931(T), 29041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600353,null,null,null,null,null,"25931(T),
26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600361,null,null,null,null,null,"25911(T),
25921(T), 25931(T), 26962(T), 26963(T),
27041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600369,null,null,null,null,null,26365(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600371,null,null,null,null,null,25921(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600380,null,null,null,null,null,"25911(T),
25922(T), 25931(T), 26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600382,null,null,null,null,null,"25922(T), 25931(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600391,null,null,null,null,null,25921(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600397,null,null,null,null,null,"25921(T),
25922(T), 26961(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600401,null,null,null,null,null,"25921(T),
25922(T), 25931(T), 26365(T), 26955(T),
26962(T), 26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600405,null,null,null,null,null,"25921(T),
26955(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600407,null,null,null,null,null,"26961(T),
26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600408,null,null,null,null,null,"26961(T),
26963(T), 29041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600411,null,null,null,null,null,"25911(T),
25912(T), 25921(T), 25922(T), 25931(T),
26811(T), 26963(T), 29041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600419,null,null,null,null,null,"26364(T),
26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600421,null,null,null,null,null,"25922(T),
25931(T), 26962(T), 26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600427,null,null,null,null,null,"25921(T), 25931(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600430,null,null,null,null,null,25922(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600435,null,null,null,null,null,"25922(T),
26962(T), 29041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600463,null,null,null,null,null,"25921(T),
25931(T), 26364(T), 26365(T), 26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600498,null,null,null,null,null,"25931(T),
26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600499,null,null,null,null,null,25922(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600507,null,null,null,null,null,"25841(T),
26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600513,null,null,null,null,null,"26365(T),
26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600518,null,null,null,null,null,"26963(T),
29041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600519,null,null,null,null,null,26963(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600520,null,null,null,null,null,"26364(T),
26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600522,null,null,null,null,null,26963(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600526,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600541,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600543,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600547,null,null,null,null,null,25931(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600548,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600550,null,null,null,null,null,"25931(T),
27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600553,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600560,null,null,null,null,null,"25931(T),
27261(T)",null,null
