polytechnic_name,polytechnic_code,probidhan,Session_year,student_roll,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800370,3.28,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800373,3.13,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800375,3.73,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800377,3.48,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800378,2.95,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800379,3.63,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800384,2.70,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800387,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800388,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800391,3.40,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800396,3.75,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800397,3.50,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800399,2.98,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800400,3.48,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800403,3.08,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800408,3.65,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800412,3.55,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800413,2.90,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800417,2.53,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800425,3.13,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800428,3.48,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800429,2.70,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800430,3.08,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800431,2.60,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800432,3.88,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800433,2.95,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800437,3.13,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800438,3.13,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800439,3.28,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800440,3.80,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800441,2.78,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800447,3.55,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800454,3.33,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800470,3.14,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800472,3.35,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800480,2.90,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800486,2.88,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800487,2.93,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800489,3.60,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800499,3.21,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800500,2.95,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800508,3.36,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800524,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800525,3.00,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800534,3.24,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800539,3.74,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800546,3.26,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800552,3.43,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800567,3.49,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800570,2.82,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800575,3.43,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800593,3.52,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800598,3.01,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800606,3.02,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800613,3.37,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800615,2.96,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800616,3.00,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800617,2.87,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800619,3.19,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800623,3.06,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800625,3.30,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800626,2.88,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800635,3.11,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800661,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800664,3.15,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800667,3.35,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800671,3.14,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800672,3.14,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800673,3.15,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800675,3.13,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800683,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800688,2.90,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800689,3.28,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800690,3.63,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800692,3.68,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800693,3.00,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800697,3.25,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800703,3.33,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800719,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800720,3.23,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800725,3.08,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800728,3.80,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800733,2.95,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800735,3.25,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800738,2.95,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800742,2.75,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800743,3.28,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800750,3.50,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800751,2.95,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800759,3.50,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800760,3.03,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800763,3.53,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800764,3.63,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800766,3.28,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800768,3.30,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800779,2.88,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800780,3.33,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800786,3.30,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800787,3.33,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800789,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800790,3.05,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800793,3.13,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800794,3.63,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800796,3.43,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800800,3.33,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800811,2.78,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800812,3.23,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800835,3.50,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800842,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800844,3.48,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800845,3.03,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800848,2.78,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800849,3.13,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800850,3.35,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800852,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800853,3.25,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800870,2.98,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800879,2.86,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800882,3.33,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800887,3.45,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800888,3.11,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800889,3.40,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800890,3.03,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800894,3.06,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800898,3.10,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800901,3.25,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800904,3.13,null,null,null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2023-2024,800905,3.08,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800907,3.76,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800908,3.68,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800912,3.71,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800914,3.80,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800916,3.53,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800918,3.83,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800920,3.81,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800921,3.74,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800923,3.69,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800924,3.67,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800925,3.50,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800928,3.71,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800930,3.67,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800939,3.63,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800943,3.50,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800944,3.53,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800947,4.00,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800950,3.40,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800952,3.38,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800954,3.68,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800955,3.58,null,null,null,null,null,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2023-2024,800956,3.63,null,null,null,null,null,null,null
"Life Line Polytechnic Institute, Thakurgaon",12100,2022,2023-2024,801046,3.50,null,null,null,null,null,null,null
"Life Line Polytechnic Institute, Thakurgaon",12100,2022,2023-2024,801076,3.35,null,null,null,null,null,null,null
"Life Line Polytechnic Institute, Thakurgaon",12100,2022,2023-2024,801078,3.63,null,null,null,null,null,null,null
"Life Line Polytechnic Institute, Thakurgaon",12100,2022,2023-2024,801079,3.35,null,null,null,null,null,null,null
"Life Line Polytechnic Institute, Thakurgaon",12100,2022,2023-2024,801081,3.73,null,null,null,null,null,null,null
"Life Line Polytechnic Institute, Thakurgaon",12100,2022,2023-2024,801099,3.35,null,null,null,null,null,null,null
"Life Line Polytechnic Institute, Thakurgaon",12100,2022,2023-2024,801112,3.33,null,null,null,null,null,null,null
"Life Line Polytechnic Institute, Thakurgaon",12100,2022,2023-2024,801117,3.55,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801144,3.36,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801145,3.43,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801147,3.08,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801151,3.52,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801155,3.29,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801159,3.70,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801160,3.43,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801166,3.43,null,null,null,null,null,null,null
"Social Polytechnic Institute, Thakurgaon",12119,2022,2023-2024,801188,3.80,null,null,null,null,null,null,null
"Ranisonkoil Polytechnic Institute, Thakurgaon",12122,2022,2023-2024,601458,2.48,null,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2023-2024,801233,3.67,null,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2023-2024,801240,3.60,null,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2023-2024,801241,3.24,null,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2023-2024,801242,3.71,null,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2023-2024,801246,3.33,null,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2023-2024,801249,3.19,null,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2023-2024,801250,3.36,null,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2023-2024,801252,3.17,null,null,null,null,null,null,null
