polytechnic_name,polytechnic_code,probidhan,Session_year,student_roll,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619451,3.20,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619452,2.46,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619471,3.15,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619472,3.76,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619474,3.23,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619478,3.46,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619480,2.75,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619481,3.65,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619482,3.58,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619486,3.90,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619487,3.98,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619488,3.30,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,619490,3.78,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,689548,3.06,null,null,null,null,null,null,null
"Chapai Nawabganj Polytechnic Institute ,Chapai Nawabganj",22052,2022,2021-2022,690347,3.42,null,null,null,null,null,null,null
"Global Polytechnic and Engineering Institute ,Chapai Nawabganj",22074,2022,2021-2022,619493,3.61,null,null,null,null,null,null,null
"Global Polytechnic and Engineering Institute ,Chapai Nawabganj",22074,2022,2021-2022,619501,3.79,null,null,null,null,null,null,null
"Global Polytechnic and Engineering Institute ,Chapai Nawabganj",22074,2022,2021-2022,619509,3.36,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619525,3.05,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619534,2.76,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619556,3.11,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619557,3.16,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619558,3.34,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619566,3.05,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619576,3.26,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619589,3.43,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619595,3.57,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619614,3.60,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619619,3.81,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619627,3.98,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619629,3.26,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619631,3.33,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619632,3.00,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619664,3.30,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619671,3.63,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619678,3.63,null,null,null,null,null,null,null
"Imperial Polytechnic Institute ,Chapai Nawabganj",22080,2022,2021-2022,619682,3.30,null,null,null,null,null,null,null
"New Institute of Engineering and Technology ,Chapai Nawabganj",22082,2022,2021-2022,619695,3.75,null,null,null,null,null,null,null
"Pollimangal Institute of Science and Technology ,Chapai Nawabganj",22114,2022,2021-2022,619706,2.67,null,null,null,null,null,null,null
"Pollimangal Institute of Science and Technology ,Chapai Nawabganj",22114,2022,2021-2022,619708,3.71,null,null,null,null,null,null,null
"Pollimangal Institute of Science and Technology ,Chapai Nawabganj",22114,2022,2021-2022,619712,3.40,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619713,3.40,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619728,3.64,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619732,3.57,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619735,3.36,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619736,3.40,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619737,3.33,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619746,3.38,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619754,3.64,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619761,3.58,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619764,3.33,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619769,3.83,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619770,3.38,null,null,null,null,null,null,null
"National Science Research And Technology College ,Rajshahi",23071,2022,2021-2022,619771,3.35,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619776,3.55,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619777,3.45,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619781,3.62,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619789,3.52,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619790,3.65,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619794,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619795,3.58,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619797,3.87,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619799,3.47,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619805,3.38,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619808,3.51,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619809,3.91,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619811,3.80,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619813,3.66,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619815,3.62,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619816,3.74,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619821,3.68,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619822,3.53,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619825,3.96,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619826,3.96,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619827,3.63,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619830,3.91,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619831,3.51,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619834,3.30,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619837,3.63,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619839,3.78,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619840,3.33,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619841,3.77,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619845,3.41,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619852,3.77,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619854,3.47,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619856,3.88,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619858,3.67,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619859,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619862,3.78,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619863,3.37,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619864,3.73,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619865,3.65,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619867,4.00,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619868,3.54,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619869,3.49,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619872,3.96,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619873,3.53,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619875,3.72,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619878,3.63,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619880,3.48,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619881,3.61,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619884,3.80,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619887,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619888,3.77,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619889,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619891,3.62,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619892,3.58,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619897,3.66,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619900,3.58,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619902,3.65,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619907,3.67,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619911,3.66,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619913,3.60,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619923,3.75,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619924,3.76,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619925,3.59,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619926,3.72,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619928,3.32,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619930,3.14,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619931,3.49,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619933,3.78,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619934,3.96,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619935,3.40,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619936,3.96,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619937,3.87,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619938,3.66,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619939,3.72,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619940,3.52,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619941,3.32,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619943,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619944,3.33,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619945,3.71,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619947,3.64,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619949,3.61,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619950,3.68,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619953,3.58,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619963,3.51,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619964,3.54,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619965,3.58,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619966,3.67,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619967,3.73,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619970,3.33,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619972,3.60,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619973,3.51,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619974,3.43,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619975,3.66,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619978,3.77,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619979,3.87,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619981,3.72,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619982,3.73,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619987,3.73,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619989,3.66,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619994,3.79,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,619998,3.36,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620000,3.29,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620001,3.45,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620003,3.33,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620008,3.48,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620011,3.67,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620013,3.93,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620014,3.52,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620016,3.29,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620021,3.90,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620022,3.60,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620023,3.26,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620024,3.71,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620025,3.76,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620026,3.55,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620027,3.31,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620028,3.67,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620034,3.86,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620038,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620039,3.50,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620043,3.12,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620045,3.50,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620047,3.57,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620050,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620056,3.31,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620057,3.52,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620062,3.33,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620063,3.64,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620068,3.38,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620069,3.21,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620070,3.62,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620078,3.62,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620084,3.81,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620086,3.71,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620087,3.79,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620088,3.26,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620090,3.43,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620095,3.81,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620097,3.79,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620099,3.48,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620102,3.24,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620104,3.79,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620106,3.60,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620107,3.67,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620109,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620110,3.74,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620111,3.76,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620114,3.76,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620115,3.79,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620121,3.40,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620129,3.38,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620134,3.90,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620135,3.60,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620138,3.40,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620144,3.64,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620146,3.64,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620148,3.45,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620150,3.36,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620152,3.86,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620155,3.62,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620156,3.76,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620159,3.45,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620160,3.52,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620161,3.71,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620164,3.86,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620166,3.90,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620169,3.71,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620172,3.45,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620173,3.71,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620174,3.67,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620176,3.50,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620180,3.60,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620183,3.48,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620186,3.83,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620188,3.64,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620195,3.57,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620196,3.62,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620197,3.29,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620199,3.60,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620200,3.88,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620205,3.89,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620207,3.75,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620209,3.79,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620211,3.53,null,null,null,null,null,null,null
"Bangladesh Polytechnic Institute ,Rajshahi",23104,2022,2021-2022,620214,3.34,null,null,null,null,null,null,null
